PosX,PosY,PosZ,VelX,VelY,VelZ,time
0.9210385189117278,-0.3894714966218693,0,-0.3894714966218729,-0.9210385189117301,0,503.220337189734
0.8947751653412865,-0.4465169688695618,0,-0.4465169688695653,-0.8947751653412886,0,503.2831690460443
0.8649828635753858,-0.5018014006765159,0,-0.5018014006765195,-0.8649828635753878,0,503.3460009023547
0.8317791129519908,-0.5551067530275478,0,-0.5551067530275513,-0.8317791129519928,0,503.4088327586651
0.7952948673915764,-0.6062227922971903,0,-0.6062227922971939,-0.7952948673915784,0,503.4716646149755
0.7556740189214587,-0.6549479194005262,0,-0.6549479194005298,-0.7556740189214607,0,503.5344964712858
0.7130728301728853,-0.7010899648898269,0,-0.7010899648898303,-0.7130728301728873,0,503.5973283275962
0.6676593180890861,-0.7444669468611778,0,-0.7444669468611811,-0.6676593180890881,0,503.6601601839066
0.61961259127491,-0.7849077886819434,0,-0.7849077886819468,-0.619612591274912,0,503.7229920402169
0.569122143601506,-0.8222529937083924,0,-0.8222529937083959,-0.569122143601508,0,503.7858238965273
0.5163871068520379,-0.8563552743324285,0,-0.856355274332432,-0.5163871068520399,0,503.8486557528377
0.4616154653559584,-0.8870801328765,0,-0.8870801328765034,-0.4616154653559604,0,503.911487609148
0.4050232357092872,-0.9143063920456677,0,-0.9143063920456711,-0.4050232357092892,0,503.9743194654584
0.3468336148160336,-0.9379266728447541,0,-0.9379266728447575,-0.3468336148160356,0,504.0371513217688
0.2872760996108465,-0.9578478180756932,0,-0.9578478180756966,-0.2872760996108485,0,504.0999831780791
0.2265855819346602,-0.9739912597448289,0,-0.9739912597448324,-0.2265855819346623,0,504.1628150343895
0.1650014221331022,-0.9862933289311255,0,-0.986293328931129,-0.1650014221331043,0,504.2256468906999
0.1027665050313427,-0.9947055068931864,0,-0.9947055068931898,-0.1027665050313448,0,504.2884787470102
0.04012628200857485,-0.9991946164247266,0,-0.99919461642473,-0.0401262820085769,0,504.3513106033206
-0.02267219704986502,-0.999742952703804,0,-0.9997429527038074,0.02267219704986295,0,504.414142459631
-0.08538125810480487,-0.9963483531197456,0,-0.9963483531197491,0.08538125810480279,0,504.4769743159413
-0.1477535797771758,-0.9890242058023749,0,-0.9890242058023785,0.1477535797771737,0,504.5398061722517
-0.2095431687710773,-0.9777993968199024,0,-0.9777993968199059,0.2095431687710752,0,504.6026380285621
-0.2705063300589488,-0.9627181962537263,0,-0.96271819625373,0.2705063300589467,0,504.6654698848724
-0.3304026280024876,-0.943840083599462,0,-0.9438400835994657,0.3304026280024855,0,504.7283017411828
-0.3889958346186987,-0.9212395131828053,0,-0.9212395131828089,0.3889958346186966,0,504.7911335974932
-0.4460548612511646,-0.8950056205154215,0,-0.8950056205154252,0.4460548612511624,0,504.8539654538035
-0.5013546699720696,-0.8652418707489762,0,-0.8652418707489798,0.5013546699720675,0,504.9167973101139
-0.5546771611204554,-0.8320656506137863,0,-0.83206565061379,0.5546771611204533,0,504.9796291664243
-0.6058120334763013,-0.7956078054514677,0,-0.7956078054514714,0.6058120334762992,0,505.0424610227346
-0.6545576136779463,-0.7560121231674957,0,-0.7560121231674993,0.6545576136779442,0,505.105292879045
-0.700721651611672,-0.7134347671389468,0,-0.7134347671389505,0.7007216516116699,0,505.1681247353554
-0.7441220786364704,-0.6680436603140035,0,-0.6680436603140072,0.7441220786364683,0,505.2309565916657
-0.784587725653596,-0.6200178229323019,0,-0.6200178229323056,0.7845877256535939,0,505.2937884479761
-0.821958998188872,-0.5695466664781211,0,-0.5695466664781248,0.8219589981888699,0,505.3566203042865
-0.8560885058252596,-0.5168292466510278,0,-0.5168292466510315,0.8560885058252576,0,505.4194521605968
-0.8868416435032419,-0.4620734783002199,0,-0.4620734783002237,0.8868416435032399,0,505.4822840169072
-0.9140971223963994,-0.4054953154188315,0,-0.4054953154188353,0.9140971223963973,0,505.5451158732176
-0.9377474482684345,-0.347317899432258,0,-0.3473178994322619,0.9377474482684323,0,505.607947729528
-0.9576993454250264,-0.2877706791396109,0,-0.2877706791396148,0.9576993454250241,0,505.6707795858383
-0.9738741245884728,-0.2270885057792079,0,-0.2270885057792118,0.9738741245884704,0,505.7336114421487
-0.9862079932442384,-0.1655107067871151,0,-0.165510706787119,0.986207993244236,0,505.7964432984591
-0.9946523072354202,-0.1032801419017905,0,-0.1032801419017944,0.9946523072354178,0,505.8592751547694
-0.9991737626128527,-0.04064224533750489,0,-0.04064224533750879,0.9991737626128503,0,505.9221070110798
-0.9997545269842064,0.02215594219584059,0,0.02215594219583668,0.999754526984204,0,505.9849388673902
-0.9963923098440454,0.08486674780883417,0,0.08486674780883026,0.9963923098440428,0,506.0477707237005
-0.9891003716074649,0.1472428432419579,0,0.147242843241954,0.9891003716074623,0,506.1106025800109
-0.9779074713116825,0.2090382203157887,0,0.2090382203157848,0.97790747131168,0,506.1734344363213
-0.9628577531918433,0.2700091611748704,0,0.2700091611748665,0.9628577531918407,0,506.2362662926316
-0.9440105725783792,0.3299151994986632,0,0.3299151994986593,0.9440105725783767,0,506.299098148942
-0.9214402618025749,0.3885200688886027,0,0.3885200688885988,0.9214402618025724,0,506.3619300052524
-0.895235837033596,0.4455926346908793,0,0.4455926346908753,0.8952358370335936,0,506.4247618615627
-0.8655006472032004,0.5009078055798732,0,0.5009078055798692,0.865500647203198,0,506.4875937178731
-0.8323519664027558,0.5542474213070089,0,0.5542474213070049,0.8323519664027533,0,506.5504255741835
-0.7959205313601281,0.6054011131137892,0,0.6054011131137852,0.7959205313601256,0,506.6132574304938
-0.7563500258206106,0.6541671334155863,0,0.6541671334155822,0.7563500258206082,0,506.6760892868042
-0.7137965138654677,0.700353151483956,0,0.7003531514839519,0.7137965138654654,0,506.7389211431146
-0.6684278244030568,0.7437770119893463,0,0.7437770119893422,0.6684278244030546,0,506.8017529994249
-0.6204228892600651,0.7842674534125442,0,0.78426745341254,0.6204228892600628,0,506.8645848557353
-0.5699710374833948,0.8216647834914838,0,0.8216647834914795,0.5699710374833926,0,506.9274167120457
-0.5172712486359365,0.8558215090394863,0,0.8558215090394821,0.5172712486359343,0,506.990248568356
-0.4625313680311924,0.8866029176509618,0,0.8866029176509576,0.4625313680311902,0,507.0530804246664
-0.4059672870018259,0.9138876090003527,0,0.9138876090003485,0.4059672870018237,0,507.1159122809768
-0.3478020914351174,0.9375679736389051,0,0.9375679736389009,0.3478020914351151,0,507.1787441372871
-0.2882651819334575,0.9575506174009157,0,0.9575506174009115,0.2882651819334552,0,507.2415759935975
-0.2275913690699237,0.9737567297456188,0,0.9737567297456144,0.2275913690699214,0,507.3044078499079
-0.1660199473072033,0.9861223945819898,0,0.9861223945819855,0.166019947307201,0,507.3672397062182
-0.1037937512322828,0.9945988423505906,0,0.9945988423505863,0.1037937512322805,0,507.4300715625286
-0.04115819782906481,0.9991526423682556,0,0.9991526423682513,0.04115819782906253,0,507.492903418839
0.02163968143385879,0.9997658346770232,0,0.9997658346770187,-0.02163968143386107,0,507.5557352751493
0.08435221488287928,0.9964360008773048,0,0.9964360008773002,-0.08435221488288155,0,507.6185671314597
0.1467320674439804,0.9891762736659319,0,0.9891762736659272,-0.1467320674439827,0,507.6813989877701
0.2085332161198155,0.9780152850414605,0,0.9780152850414559,-0.2085332161198178,0,507.7442308440804
0.2695119202920209,0.962997053381011,0,0.9629970533810064,-0.2695119202920232,0,507.8070627003908
0.3294276830219405,0.9441808098340052,0,0.9441808098340005,-0.3294276830219428,0,507.8698945567012
0.388044199558442,0.9216407647174953,0,0.9216407647174907,-0.3880441995584443,0,507.9327264130116
0.4451302893119562,0.8954658148344108,0,0.8954658148344061,-0.4451302893119585,0,507.9955582693219
0.5004608076190806,0.8657591928690437,0,0.8657591928690391,-0.500460807619083,0,508.0583901256323
0.5538175337017953,0.8326380602425405,0,0.8326380602425361,-0.5538175337017976,0,508.1212219819427
0.6049900313192226,0.7962330450341566,0,0.7962330450341522,-0.6049900313192249,0,508.184053838253
0.6537764787175643,0.7566877267906893,0,0.7566877267906849,-0.6537764787175665,0,508.2468856945634
0.6999844646049361,0.7141580702559757,0,0.7141580702559712,-0.6999844646049382,0,508.3097175508738
0.743431747011814,0.6688118102537962,0,0.6688118102537917,-0.743431747011816,0,508.3725494071841
0.783946972044185,0.6208277901501762,0,0.6208277901501716,-0.7839469720441868,0,508.4353812634945
0.8213703496946764,0.5703952565041559,0,0.5703952565041513,-0.8213703496946781,0,508.4982131198049
0.8555542840462991,0.5177131126888913,0,0.5177131126888869,-0.8555542840463009,0,508.5610449761152
0.8863639553833116,0.4629891344267663,0,0.4629891344267619,-0.8863639553833134,0,508.6238768324256
0.9136778519133901,0.4064391503324059,0,0.4064391503324014,-0.9136778519133919,0,508.686708688736
0.9373882490040187,0.3482861906954883,0,0.3482861906954838,-0.9373882490040205,0,508.7495405450463
0.9574016340430155,0.2887596078605135,0,0.2887596078605089,-0.9574016340430173,0,508.8123724013567
0.973639075247566,0.2280941716727053,0,0.2280941716727007,-0.9736390752475678,0,508.8752042576671
0.9860365329672003,0.166529143557564,0,0.1665291435575594,-0.9860365329672021,0,508.9380361139774
0.9945451122529495,0.1043073328858519,0,0.1043073328858474,-0.9945451122529513,0,509.0008679702878
0.9991312556965625,0.0416741393456622,0,0.04167413934565765,-0.9991312556965642,0,509.0636998265982
0.999776875779234,-0.02112341490159422,0,-0.02112341490159875,-0.9997768757792358,0,509.1265316829085
0.9964794262078684,-0.08383765946415403,0,-0.08383765946415854,-0.9964794262078702,0,509.1893635392189
0.9892519119575313,-0.1462212525194553,0,-0.1462212525194598,-0.9892519119575331,0,509.2521953955293
0.9781228379804824,-0.2080281563178308,0,-0.2080281563178352,-0.9781228379804844,0,509.3150272518396
0.9631360967840799,-0.269014607543003,0,-0.2690146075430074,-0.9631360967840819,0,509.37785910815
0.9443507953209408,-0.3289400787023292,0,-0.3289400787023337,-0.9443507953209428,0,509.4406909644604
0.9218410218740968,-0.3875682267551205,0,-0.387568226755125,-0.9218410218740988,0,509.5035228207707
0.8956955538565364,-0.444667825237693,0,-0.4446678252376975,-0.8956955538565384,0,509.5663546770811
0.8660175076775589,-0.5000136762088971,0,-0.5000136762089016,-0.8660175076775609,0,509.6291865333915
0.832923932056848,-0.5533874984194579,0,-0.5533874984194623,-0.83292393205685,0,509.6920183897018
0.7965453463902158,-0.6045787882022301,0,-0.6045787882022345,-0.7965453463902178,0,509.7548502460122
